"GeneID","Count","Chr","Pops","Metapops","Stats","Evidence","SourceIDs","ratio","gene_biotype"
"ENSG00000176390",11,"17","JPT,YRI,ACB,BEB,ESN,GWD,LWK,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_530,05_1649,05_5206,05_7515,05_9193,05_10410,05_11049,05_14906,07_324,07_680",2.75,"protein_coding"
"ENSG00000181722",11,"3","CDX,ASW,LWK,CHB,CLM,FIN,GBR,IBS,KHV,TSI,BPY","EAS,AFR,AMR,EUR","Tajima_D,FuLi_D,FuLi_F,iHS,CLR,XPEHH","DFS,LD","01_1653,01_1654,05_3031,05_4174,05_5425,05_6038,05_7727,05_9430,05_13914,11_66,12_826",2.75,"protein_coding"
"ENSG00000184795",11,"11","ACB,ASW,BEB,CDX,CLM,ESN,GWD,KHV,PJL,PUR,YRI","AFR,SAS,EAS,AMR","iHS","LD","05_415,05_1011,05_1543,05_2131,05_4433,05_5069,05_7405,05_9687,05_12520,05_13095,05_14790",2.75,"unprocessed_pseudogene"
"ENSG00000187021",11,"10","ACB,ASW,BEB,ESN,GIH,ITU,LWK,YRI,earlyEUR,NA","AFR,SAS,EUR,MDE","iHS,SF2,XPEHH","LD,DFS","05_397,05_993,05_1527,05_5043,05_6789,05_8487,05_10268,05_14775,08_34,12_1194,12_1252",2.75,"protein_coding"
"ENSG00000189050",11,"17","ESN,BEB,CDX,CHB,CHS,FIN,GIH,PJL,STU,TSI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,FuLi_F,iHS,SF2","DFS,LD","01_992,05_1662,05_2242,05_3380,05_3964,05_5826,05_6931,05_12646,05_13714,05_14286,08_39",2.75,"protein_coding"
"ENSG00000198336",11,"17","ASW,BEB,CDX,CHB,FIN,GBR,GIH,GWD,LWK,BSP","AFR,SAS,EAS,EUR","iHS,XPEHH","LD","05_1145,05_1656,05_2238,05_3377,05_5825,05_6386,05_6924,05_7521,05_10416,12_281,12_1046",2.75,"protein_coding"
"ENSG00000199201",11,"10","CEU,GBR,ACB,CHB,CLM,ESN,FIN,GWD,PUR,TSI,earlyEUR","EUR,AFR,EAS,AMR","iHS,SF2,Tajima_D","LD,DFS","02_89,05_386,05_3245,05_4407,05_5032,05_5672,05_7379,05_13076,05_14134,08_33,10_20",2.75,"misc_RNA"
"ENSG00000200665",11,"12","BEB,CDX,CEU,CHS,GBR,GIH,IBS,ITU,MXL,PJL,STU","SAS,EAS,EUR,AMR","iHS","LD","05_1577,05_2156,05_2746,05_3885,05_6311,05_6843,05_8024,05_8540,05_11516,05_12561,05_13634",2.75,"snRNA"
"ENSG00000200935",11,"10","ACB,ASW,BEB,ESN,GIH,ITU,LWK,YRI,earlyEUR,NA","AFR,SAS,EUR,MDE","iHS,SF2,XPEHH","LD,DFS","05_397,05_993,05_1527,05_5043,05_6789,05_8487,05_10268,05_14775,08_34,12_1194,12_1252",2.75,"snRNA"
"ENSG00000201684",11,"11","JPT,CHB,BEB,CEU,GBR,IBS,KHV,MXL,PEL,PJL,STU,TSI","EAS,SAS,EUR,AMR","iHS","LD","03_203,05_1542,05_2707,05_6268,05_7980,05_9686,05_11476,05_11992,05_12519,05_13593,05_14157",2.75,"misc_RNA"
"ENSG00000204256",11,"6","CEU,CLM,FIN,GBR,IBS,LWK,MXL,PEL,PJL,PUR,TSI","EUR,AMR,AFR,SAS","iHS","LD","05_2536,05_4279,05_5527,05_6121,05_7811,05_10129,05_11329,05_11854,05_12376,05_12952,05_14004",2.75,"protein_coding"
"ENSG00000204257",11,"6","CEU,CLM,FIN,GBR,IBS,LWK,MXL,PEL,PJL,PUR,TSI","EUR,AMR,AFR,SAS","iHS","LD","05_2536,05_4279,05_5527,05_6121,05_7811,05_10129,05_11329,05_11854,05_12376,05_12952,05_14004",2.75,"protein_coding"
"ENSG00000205329",11,"12","ASW,CDX,CEU,CHB,CHS,FIN,GBR,GWD,ITU,JPT,KHV,MSL,STU,YRI,ESN,TSI,ACB,LWK","AFR,EAS,EUR,SAS","FuLi_F,Tajima_D,iHS","DFS,LD","01_541,02_53,05_437,05_1036,05_5092,05_7421,05_9109,05_9707,05_10303,05_10943,05_14810",2.75,"protein_coding"
"ENSG00000205330",11,"12","ASW,CDX,CEU,CHB,CHS,FIN,GBR,GWD,ITU,JPT,KHV,MSL,STU,YRI,ESN,TSI,ACB,LWK","AFR,EAS,EUR,SAS","FuLi_F,Tajima_D,iHS","DFS,LD","01_541,02_53,05_437,05_1036,05_5092,05_7421,05_9109,05_9707,05_10303,05_10943,05_14810",2.75,"protein_coding"
"ENSG00000205636",11,"9","ASW,BEB,CDX,CHB,GIH,KHV,PEL,PJL,STU,YRI,NA","AFR,SAS,EAS,AMR","iHS,XPEHH","LD","05_943,05_1494,05_2076,05_3210,05_6740,05_9624,05_11932,05_12464,05_13533,05_14723,12_1126",2.75,"lncRNA"
"ENSG00000213468",11,"X","ACB,BEB,CDX,CHB,CHS,ESN,GWD,ITU,JPT,TSI,YRI","AFR,SAS,EAS,EUR","iHS","LD","05_612,05_1743,05_2329,05_3470,05_4058,05_5305,05_7609,05_8721,05_9290,05_14380,05_14991",2.75,"lncRNA"
"ENSG00000216990",11,"6","BEB,CLM,FIN,GBR,GIH,IBS,ITU,KHV,MXL,PJL,STU","SAS,AMR,EUR,EAS","iHS","LD","05_1423,05_4286,05_5543,05_6134,05_6671,05_7820,05_8371,05_9550,05_11341,05_12395,05_13475",2.75,"processed_pseudogene"
"ENSG00000218549",11,"21","ESN,FIN,GIH,GWD,IBS,ITU,LWK,MSL,PEL,PJL,STU","AFR,EUR,SAS,AMR","iHS","LD","05_5261,05_5878,05_6980,05_7565,05_8158,05_8683,05_10458,05_11100,05_12135,05_12692,05_13758",2.75,"unprocessed_pseudogene"
"ENSG00000223837",11,"6","CEU,CLM,FIN,GBR,IBS,LWK,MXL,PEL,PJL,PUR,TSI","EUR,AMR,AFR,SAS","iHS","LD","05_2536,05_4279,05_5527,05_6121,05_7811,05_10129,05_11329,05_11854,05_12376,05_12952,05_14004",2.75,"lncRNA"
"ENSG00000224706",11,"7","CEU,CLM,FIN,GBR,GIH,IBS,JPT,MXL,PUR,earlyEUR,NA","EUR,AMR,SAS,EAS","iHS,SF2","LD,DFS","05_2573,05_4310,05_5567,05_6158,05_6690,05_7849,05_8977,05_11361,05_12981,08_14,12_404",2.75,"processed_pseudogene"
"ENSG00000225218",11,"21","YRI,CDX,GIH,GWD,ITU,KHV,MSL,MXL,ASW,CHB,BSP","AFR,EAS,SAS,AMR","iHS,Fst","LD,PD","03_743,05_2300,05_6991,05_7571,05_8692,05_9859,05_11106,05_11643,05_14960,07_356,12_272",2.75,"lncRNA"
"ENSG00000225914",11,"6","CDX,CHS,ACB,ASW,BEB,CEU,CHB,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR,NA","EAS,AFR,SAS,EUR","FuLi_D,iHS,nSL,SF2","DFS,LD","01_2175,01_2176,05_1975,05_3122,05_3123,05_3705,05_10742,05_10743,06_59,08_7,12_356",2.75,"lncRNA"
"ENSG00000226005",11,"10","ASW,CDX,CHB,CHS,FIN,JPT,KHV,LWK,PJL,STU","AFR,EAS,EUR,SAS","iHS,CLR","LD,DFS","05_970,05_2093,05_3229,05_3812,05_5658,05_9043,05_9643,05_10240,05_12485,05_13555,11_139",2.75,"lncRNA"
"ENSG00000226409",11,"6","YRI2CHB,BEB,CHB,GIH,ITU,JPT,MXL,STU,NA","AFR2EAS,SAS,EAS,AMR","XPEHH,iHS","LD","01_2263,05_1432,05_3147,05_6677,05_8376,05_8956,05_11350,05_13484,12_291,12_779,12_1118",2.75,"lncRNA"
"ENSG00000227834",11,"11","ACB,ASW,BEB,CDX,CLM,GWD,KHV,PEL,PJL,PUR,STU","AFR,SAS,EAS,AMR","iHS","LD","05_415,05_1011,05_1543,05_2131,05_4433,05_7405,05_9687,05_11992,05_12520,05_13095,05_13594",2.75,"processed_pseudogene"
"ENSG00000228817",11,"21","YRI,ACB,ASW,ESN,GWD,KHV,LWK,MSL,NA","AFR,EAS,MDE,SAS","iHS","LD","03_742,05_580,05_1192,05_5270,05_7569,05_9857,05_10462,05_11104,05_14958,12_476,12_697",2.75,"lncRNA"
"ENSG00000230987",11,"1","CHB,CHS,ESN,GIH,IBS,ITU,JPT,KHV,PJL,STU,TSI","EAS,AFR,SAS,EUR","iHS","LD","05_2963,05_3520,05_4688,05_6516,05_7640,05_8228,05_8759,05_9335,05_12222,05_13323,05_13830",2.75,"processed_pseudogene"
"ENSG00000231839",11,"7","ACB,BEB,CLM,ESN,GBR,GIH,ITU,LWK,PJL,STU,YRI","AFR,SAS,AMR,EUR","iHS","LD","05_307,05_1460,05_4332,05_4957,05_6176,05_6707,05_8413,05_10182,05_12433,05_13501,05_14683",2.75,"processed_pseudogene"
"ENSG00000232091",11,"10","ACB,ASW,BEB,ESN,GIH,ITU,LWK,YRI,earlyEUR,NA","AFR,SAS,EUR,MDE","iHS,SF2,XPEHH","LD,DFS","05_397,05_993,05_1527,05_5043,05_6789,05_8487,05_10268,05_14775,08_34,12_1194,12_1252",2.75,"unprocessed_pseudogene"
"ENSG00000232118",11,"21","YRI,ACB,ASW,ESN,GWD,KHV,LWK,MSL,NA","AFR,EAS,MDE,SAS","iHS","LD","03_742,05_580,05_1192,05_5270,05_7569,05_9857,05_10462,05_11104,05_14958,12_476,12_697",2.75,"lncRNA"
"ENSG00000234257",11,"1","JPT,YRI,BEB,CDX,CHS,PUR,STU,ASW,CHB,CHD,NA","EAS,AFR,SAS,AMR","iHS,XPEHH/Rsb,Fst,Tajima_D","LD,PD,DFS","02_41,02_221,05_1259,05_1767,05_3505,05_8748,05_12764,05_13315,07_9,10_33,12_329",2.75,"processed_pseudogene"
"ENSG00000235532",11,"13","CDX,CEU,CHB,CHS,CLM,GBR,IBS,PUR,TSI,ASW,NA","EAS,EUR,AMR,AFR","iHS,Fst,XPEHH","LD,PD","05_2177,05_2761,05_3322,05_3901,05_4494,05_6322,05_8043,05_13147,05_14222,07_647,12_1209",2.75,"lncRNA"
"ENSG00000235855",11,"11","ACB,ASW,BEB,CDX,CLM,ESN,GWD,KHV,PJL,PUR,YRI","AFR,SAS,EAS,AMR","iHS","LD","05_415,05_1011,05_1543,05_2131,05_4433,05_5069,05_7405,05_9687,05_12520,05_13095,05_14790",2.75,"unprocessed_pseudogene"
"ENSG00000239559",11,"11","ACB,ASW,BEB,CDX,CLM,ESN,GWD,KHV,PJL,PUR,YRI","AFR,SAS,EAS,AMR","iHS","LD","05_415,05_1011,05_1543,05_2131,05_4433,05_5069,05_7405,05_9687,05_12520,05_13095,05_14790",2.75,"processed_pseudogene"
"ENSG00000242082",11,"22","CHB,CHS,CDX,CEU,CLM,FIN,GIH,ITU,STU,TSI","EAS,EUR,AMR,SAS","iHS","LD","02_120,05_2302,05_2894,05_3437,05_4027,05_4619,05_5891,05_6992,05_8696,05_13769,05_14352",2.75,"lncRNA"
"ENSG00000242338",11,"10","CEU,CDX,CLM,ESN,FIN,IBS,LWK,TSI,YRI,earlyEUR","EUR,EAS,AMR,AFR","iHS,SF2","LD,DFS","03_419,05_2103,05_2681,05_4408,05_5033,05_5673,05_7963,05_10257,05_14135,05_14762,08_33",2.75,"transcribed_unprocessed_pseudogene"
"ENSG00000242439",11,"17","JPT,YRI,ACB,BEB,ESN,GWD,LWK,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_530,05_1649,05_5206,05_7515,05_9193,05_10410,05_11049,05_14906,07_324,07_680",2.75,"processed_pseudogene"
"ENSG00000247240",11,"15","CEU,GBR,CLM,ESN,JPT,KHV,MSL,MXL,PEL,ASW","EUR,AMR,AFR,EAS","iHS,Fst","LD,PD","02_97,03_456,05_2799,05_4523,05_5168,05_9167,05_9773,05_11010,05_11564,05_12071,07_672",2.75,"lncRNA"
"ENSG00000248476",11,"21","YRI,ACB,ASW,ESN,GWD,KHV,LWK,MSL,NA","AFR,EAS,MDE,SAS","iHS","LD","03_742,05_580,05_1192,05_5270,05_7569,05_9857,05_10462,05_11104,05_14958,12_476,12_697",2.75,"lncRNA"
"ENSG00000249771",11,"4","JPT,CHB,CEU,CDX,GWD,ITU,STU,TSI,ASW,CHD,NA","EAS,EUR,AFR,SAS","FayWu_H,Tajima_D,iHS,Fst,XPEHH","HFDA,DFS,LD,PD","01_1786,03_326,05_1900,05_7165,05_8316,05_8867,05_13418,05_13943,07_92,10_41,12_1087",2.75,"lncRNA"
"ENSG00000252800",11,"14","BEB,CHB,CLM,GBR,GIH,ITU,JPT,MXL,PJL,PUR,STU","SAS,EAS,AMR,EUR","iHS","LD","05_1607,05_3330,05_4510,05_6344,05_6868,05_8577,05_9144,05_11546,05_12593,05_13158,05_13664",2.75,"scaRNA"
"ENSG00000253024",11,"11","JPT,CHB,BEB,CEU,GBR,IBS,KHV,MXL,PEL,PJL,STU,TSI","EAS,SAS,EUR,AMR","iHS","LD","03_203,05_1542,05_2707,05_6268,05_7980,05_9686,05_11476,05_11992,05_12519,05_13593,05_14157",2.75,"snRNA"
"ENSG00000254127",11,"22","CHB,CHS,CDX,CEU,CLM,FIN,GIH,ITU,STU,TSI","EAS,EUR,AMR,SAS","iHS","LD","02_120,05_2302,05_2894,05_3437,05_4027,05_4619,05_5891,05_6992,05_8696,05_13769,05_14352",2.75,"IG_C_pseudogene"
"ENSG00000254883",11,"11","ACB,ASW,BEB,CDX,CLM,ESN,GWD,KHV,PJL,PUR,YRI","AFR,SAS,EAS,AMR","iHS","LD","05_415,05_1011,05_1543,05_2131,05_4433,05_5069,05_7405,05_9687,05_12520,05_13095,05_14790",2.75,"processed_pseudogene"
"ENSG00000255147",11,"11","ACB,ASW,BEB,CDX,CLM,ESN,GWD,KHV,PJL,PUR,YRI","AFR,SAS,EAS,AMR","iHS","LD","05_415,05_1011,05_1543,05_2131,05_4433,05_5069,05_7405,05_9687,05_12520,05_13095,05_14790",2.75,"transcribed_unprocessed_pseudogene"
"ENSG00000256125",11,"12","BEB,CDX,CHB,CHS,ESN,ITU,KHV,MXL,PEL,NA","SAS,EAS,AFR,AMR","iHS,XPEHH","LD","05_1579,05_2160,05_3303,05_3887,05_5111,05_8545,05_9724,05_11519,05_12026,12_735,12_1092",2.75,"processed_pseudogene"
"ENSG00000256514",11,"11","JPT,CHB,BEB,CEU,GBR,IBS,KHV,MXL,PEL,PJL,STU,TSI","EAS,SAS,EUR,AMR","iHS","LD","03_203,05_1542,05_2707,05_6268,05_7980,05_9686,05_11476,05_11992,05_12519,05_13593,05_14157",2.75,"protein_coding"
"ENSG00000258170",11,"12","YRI,ACB,ASW,ESN,FIN,GBR,GIH,GWD,LWK,MSL,PUR","AFR,EUR,SAS,AMR","iHS","LD","03_677,05_445,05_1043,05_5099,05_5735,05_6303,05_6839,05_7429,05_10308,05_10951,05_13128",2.75,"lncRNA"
"ENSG00000259093",11,"14","BEB,CLM,GIH,GWD,ITU,PJL,STU,NA","SAS,AMR,AFR,MDE","iHS,XPEHH","LD","05_1607,05_4510,05_6868,05_7473,05_8577,05_12593,05_13664,12_463,12_644,12_1227,12_1411",2.75,"lncRNA"
"ENSG00000261775",11,"15","CEU,GBR,CLM,ESN,JPT,KHV,MSL,MXL,PEL,ASW","EUR,AMR,AFR,EAS","iHS,Fst","LD,PD","02_97,03_456,05_2799,05_4523,05_5168,05_9167,05_9773,05_11010,05_11564,05_12071,07_672",2.75,"lncRNA"
"ENSG00000261872",11,"17","ASW,BEB,CDX,CHB,FIN,GBR,GIH,GWD,LWK,BSP","AFR,SAS,EAS,EUR","iHS,XPEHH","LD","05_1145,05_1656,05_2238,05_3377,05_5825,05_6386,05_6924,05_7521,05_10416,12_281,12_1046",2.75,"lncRNA"
"ENSG00000262265",11,"17","ASW,BEB,CDX,CHB,FIN,GBR,GIH,GWD,LWK,BSP","AFR,SAS,EAS,EUR","iHS,XPEHH","LD","05_1145,05_1656,05_2238,05_3377,05_5825,05_6386,05_6924,05_7521,05_10416,12_281,12_1046",2.75,"lncRNA"
"ENSG00000263756",11,"6","CEU,CLM,FIN,GBR,IBS,LWK,MXL,PEL,PJL,PUR,TSI","EUR,AMR,AFR,SAS","iHS","LD","05_2536,05_4279,05_5527,05_6121,05_7811,05_10129,05_11329,05_11854,05_12376,05_12952,05_14004",2.75,"lncRNA"
"ENSG00000264548",11,"17","BEB,CDX,CLM,FIN,GBR,GIH,ITU,KHV,MXL,PJL,STU","SAS,EAS,AMR,EUR","iHS","LD","05_1668,05_2249,05_4563,05_5834,05_6393,05_6938,05_8636,05_9808,05_11599,05_12650,05_13718",2.75,"lncRNA"
"ENSG00000265334",11,"17","JPT,YRI,ACB,BEB,ESN,GWD,LWK,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_530,05_1649,05_5206,05_7515,05_9193,05_10410,05_11049,05_14906,07_324,07_680",2.75,"lncRNA"
"ENSG00000265678",11,"17","BEB,CDX,CLM,FIN,GBR,GIH,ITU,KHV,MXL,PJL,STU","SAS,EAS,AMR,EUR","iHS","LD","05_1668,05_2249,05_4563,05_5834,05_6393,05_6938,05_8636,05_9808,05_11599,05_12650,05_13718",2.75,"lncRNA"
"ENSG00000266490",11,"17","JPT,YRI,ACB,BEB,ESN,GWD,LWK,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_530,05_1649,05_5206,05_7515,05_9193,05_10410,05_11049,05_14906,07_324,07_680",2.75,"lncRNA"
"ENSG00000266654",11,"17","BEB,CDX,CLM,FIN,GBR,GIH,ITU,KHV,MXL,PJL,STU","SAS,EAS,AMR,EUR","iHS","LD","05_1668,05_2249,05_4563,05_5834,05_6393,05_6938,05_8636,05_9808,05_11599,05_12650,05_13718",2.75,"lncRNA"
"ENSG00000267095",11,"17","CDX,CHB,CHS,FIN,GIH,PJL,STU,TSI,ASW,CEU,earlyEUR","EAS,EUR,SAS,AFR","iHS,Fst,SF2","LD,PD,DFS","05_2242,05_3380,05_3964,05_5826,05_6932,05_12646,05_13714,05_14286,07_330,07_687,08_39",2.75,"lncRNA"
"ENSG00000267248",11,"17","CDX,CHB,CHS,FIN,GIH,PJL,STU,TSI,ASW,CEU,earlyEUR","EAS,EUR,SAS,AFR","iHS,Fst,SF2","LD,PD,DFS","05_2242,05_3380,05_3964,05_5826,05_6932,05_12646,05_13714,05_14286,07_330,07_687,08_39",2.75,"lncRNA"
"ENSG00000267295",11,"17","CDX,CHB,CHS,FIN,GIH,PJL,STU,TSI,ASW,CEU,earlyEUR","EAS,EUR,SAS,AFR","iHS,Fst,SF2","LD,PD,DFS","05_2242,05_3380,05_3964,05_5826,05_6932,05_12646,05_13714,05_14286,07_330,07_687,08_39",2.75,"unprocessed_pseudogene"
"ENSG00000273017",11,"21","YRI,ACB,ASW,ESN,GWD,KHV,LWK,MSL,NA","AFR,EAS,MDE,SAS","iHS","LD","03_742,05_580,05_1192,05_5270,05_7569,05_9857,05_10462,05_11104,05_14958,12_476,12_697",2.75,"lncRNA"
"ENSG00000273118",11,"2","CHB,JPT,CHS,BEB,KHV,STU,NA,BSP","EAS,SAS,OCN,AFR","iHS,XPEHH","LD","02_29,02_45,02_106,05_1311,05_3004,05_3563,05_8809,05_9401,05_13364,12_631,12_1017",2.75,"lncRNA"
"ENSG00000275484",11,"11","JPT,CHB,BEB,CEU,GBR,IBS,KHV,MXL,PEL,PJL,STU,TSI","EAS,SAS,EUR,AMR","iHS","LD","03_203,05_1542,05_2707,05_6268,05_7980,05_9686,05_11476,05_11992,05_12519,05_13593,05_14157",2.75,"lncRNA"
"ENSG00000276250",11,"17","JPT,YRI,ACB,BEB,ESN,GWD,LWK,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_530,05_1649,05_5206,05_7515,05_9193,05_10410,05_11049,05_14906,07_324,07_680",2.75,"lncRNA"
"ENSG00000277532",11,"17","CDX,CHB,CHS,FIN,GIH,PJL,STU,TSI,ASW,CEU,earlyEUR","EAS,EUR,SAS,AFR","iHS,Fst,SF2","LD,PD,DFS","05_2242,05_3380,05_3964,05_5826,05_6932,05_12646,05_13714,05_14286,07_330,07_687,08_39",2.75,"unprocessed_pseudogene"
"ENSG00000285537",11,"11","ACB,ASW,BEB,CDX,CLM,ESN,GWD,KHV,PJL,PUR,YRI","AFR,SAS,EAS,AMR","iHS","LD","05_415,05_1011,05_1543,05_2131,05_4433,05_5069,05_7405,05_9687,05_12520,05_13095,05_14790",2.75,"transcribed_processed_pseudogene"
"ENSG00000286435",11,"17","CDX,CHB,CHS,FIN,GIH,PJL,STU,TSI,ASW,CEU,earlyEUR","EAS,EUR,SAS,AFR","iHS,Fst,SF2","LD,PD,DFS","05_2242,05_3380,05_3964,05_5826,05_6932,05_12646,05_13714,05_14286,07_330,07_687,08_39",2.75,"lncRNA"
"ENSG00000289049",11,"14","PJL,YRI,ACB,ASW,ESN,FIN,GWD,LWK,MSL,PUR","SAS,AFR,EUR,AMR","FayWu_H,Tajima_D,iHS","HFDA,DFS,LD","01_767,02_73,05_486,05_1093,05_5153,05_5784,05_7479,05_10355,05_10998,05_13161,05_14861",2.75,"lncRNA"
"ENSG00000290737",11,"10","CEU,CDX,CLM,ESN,FIN,IBS,LWK,TSI,YRI,earlyEUR","EUR,EAS,AMR,AFR","iHS,SF2","LD,DFS","03_419,05_2103,05_2681,05_4408,05_5033,05_5673,05_7963,05_10257,05_14135,05_14762,08_33",2.75,"lncRNA"
"ENSG00000290928",11,"17","JPT,YRI,ACB,BEB,ESN,GWD,LWK,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_530,05_1649,05_5206,05_7515,05_9193,05_10410,05_11049,05_14906,07_324,07_680",2.75,"lncRNA"
"ENSG00000291106",11,"3","ASW,BEB,CDX,CHB,CHS,CLM,GIH,ITU,JPT,KHV,PUR","AFR,SAS,EAS,AMR","iHS","LD","05_754,05_1353,05_1886,05_3045,05_3615,05_4193,05_6598,05_8302,05_8853,05_9448,05_12865",2.75,"lncRNA"
"ENSG00000075234",19,"22","KHV,ITU,PJL,GIH,STU,JPT,LWK,GWD,MSL,YRI,ASW,ACB,BEB,CLM,MXL,PEL,PUR,earlyEUR,NA","EAS,SAS,AFR,AMR,EUR,MDE,OCN","FuLi_D,FuLi_F,iHS,Tajima_D,Alpha,SF2,XPEHH","DFS,LD,PC","01_1528,05_1717,05_4621,05_6994,05_8697,05_11648,05_12149,05_12713,05_13270,05_13770,08_41,12_477,12_646,12_739,12_1059,12_1187,12_1225,12_1313,12_1387",2.71428571428571,"protein_coding"
"ENSG00000115866",19,"2","ACB,ASW,BEB,CEU,CEU2CHB,CEU2YRI,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,CLM,MKK","AFR,SAS,EUR,EUR2EAS,EUR2AFR,EAS,AMR","FuLi_D,iHS,XPEHH,Alpha,XPEHH/Rsb,nSL,Fst","DFS,LD,PC,PD","01_1301,02_4,02_84,02_123,02_143,02_162,02_244,03_62,03_282,03_283,05_2397,05_4121,05_5380,05_5996,05_7677,05_9978,06_32,06_208,07_397",2.71428571428571,"protein_coding"
"ENSG00000235489",19,"10","CEU,BEB,CHB,CLM,GBR,GIH,IBS,ITU,JPT,MXL,PUR,STU,TSI,ASW,NA","EUR,SAS,EAS,AMR,AFR,MDE,OCN","iHS,Fst,XPEHH","LD,PD","02_10,05_1521,05_2677,05_3241,05_4402,05_6243,05_6783,05_7957,05_8482,05_9060,05_11452,05_13071,05_13567,05_14130,07_591,12_1139,12_1236,12_1362,12_1401",2.71428571428571,"processed_pseudogene"
"ENSG00000249212",19,"4","CEU2YRI,YRI2CHB,JPT,CEU,YRI,CDX,CHB,GBR,GIH,GWD,IBS,ITU,MSL,PUR,STU,TSI,ASW,CHD,NA","EUR2AFR,AFR2EAS,EAS,EUR,AFR,SAS,AMR","Fst,iHS,nSL,Tajima_D,XPEHH","PD,LD,DFS","01_1787,02_47,03_327,03_555,05_1900,05_3058,05_6067,05_6610,05_7165,05_7760,05_8317,05_10670,05_12885,05_13419,05_13943,06_114,07_92,10_41,12_1405",2.71428571428571,"unprocessed_pseudogene"
"ENSG00000277232",19,"22","KHV,ITU,PJL,GIH,STU,JPT,LWK,GWD,MSL,YRI,ASW,ACB,BEB,CLM,MXL,PEL,PUR,earlyEUR,NA","EAS,SAS,AFR,AMR,EUR,MDE,OCN","FuLi_D,FuLi_F,iHS,Tajima_D,Alpha,SF2,XPEHH","DFS,LD,PC","01_1528,05_1717,05_4621,05_6994,05_8697,05_11648,05_12149,05_12713,05_13270,05_13770,08_41,12_477,12_646,12_739,12_1059,12_1187,12_1225,12_1313,12_1387",2.71428571428571,"lncRNA"
"ENSG00000286084",19,"6","YRI2CHB,BEB,CDX,CHB,CHS,KHV,MXL,PUR,STU,CHD,ASW,CEU,NA","AFR2EAS,SAS,EAS,AMR,AFR,EUR,OCN","XPEHH,iHS,nSL,Fst,Tajima_D","LD,PD,DFS","01_2250,05_1427,05_1990,05_3142,05_3727,05_9552,05_11344,05_12962,05_13481,06_91,06_100,07_153,07_501,10_16,12_393,12_663,12_755,12_1079,12_1324",2.71428571428571,"lncRNA"
"ENSG00000000971",8,"1","CDX,CEU,CLM,FIN,GBR,PEL,PUR,TSI","EAS,EUR,AMR","iHS","LD","05_1780,05_2373,05_4097,05_5353,05_5975,05_11702,05_12778,05_13835",2.66666666666667,"protein_coding"
"ENSG00000009780",8,"1","CLM,GBR,IBS,MXL,PJL,PUR,TSI,NA","AMR,EUR,SAS","iHS,XPEHH","LD","05_4068,05_5939,05_7620,05_11155,05_12189,05_12746,05_13802,12_797",2.66666666666667,"protein_coding"
"ENSG00000028277",8,"19","ACB,CHB,KHV,ESN,GWD,ASW,FIN,MSL","AFR,EAS,EUR","FuLi_F,iHS,FuLi_D,Tajima_D","DFS,LD","01_1130,01_1131,01_1132,05_1172,05_3411,05_5856,05_7548,05_11084",2.66666666666667,"protein_coding"
"ENSG00000033170",8,"14","JPT,KHV,CDX,CHB,CHS,PEL,BPY","EAS,AMR,AFR","iHS","LD","01_740,05_2190,05_3331,05_3912,05_9145,05_9750,05_12060,12_163",2.66666666666667,"protein_coding"
"ENSG00000064218",8,"9","BEB,CDX,GIH,JPT,PJL,STU,NA","SAS,EAS,OCN","iHS,XPEHH","LD","05_1492,05_2072,05_6738,05_9023,05_12460,05_13530,12_619,12_1361",2.66666666666667,"protein_coding"
"ENSG00000067066",8,"2","CEU2CHB,ASW,CDX,CHB,CHS,JPT,KHV,LWK","EUR2EAS,AFR,EAS","XPEHH,iHS","LD","01_1388,05_705,05_1839,05_3007,05_3569,05_8811,05_9404,05_10006",2.66666666666667,"protein_coding"
"ENSG00000067798",8,"12","CDX,ITU,YRI,ACB,ASW,GWD,LWK,MSL","EAS,SAS,AFR","FuLi_D,Tajima_D,iHS","DFS,LD","01_559,01_560,03_668,05_442,05_1041,05_7424,05_10305,05_10945",2.66666666666667,"protein_coding"
"ENSG00000071909",8,"2","CDX,CHB,JPT,KHV,YRI,ASW,CEU,BPY","EAS,AFR,EUR","Tajima_D,iHS,Fst,XPEHH","DFS,LD,PD","01_1336,05_2996,05_8800,05_9386,05_14478,07_53,07_772,12_905",2.66666666666667,"protein_coding"
